0:0:0imecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
0:0:13:46.659,61,0.0000000000,0.0405625403,0.0657799393,0.0000000000,0.0000000000,0.4161307514,0.1561763138,0.0000000000,0.0405789316,0.0652595162,0.0000000000,0.0000000000,0.4161354303,0.1559154987,0.2249569595,0.0000000000,0.0553025566,0.3668591380,0.0613653474,0.2046004087,0.0392325707,0.0000000000,0.0382006392,0.3180710971,0.3915859759,0.0000000000,0.0000000000,0.0972886086,0.1105652973,0.3525184989,0.3820736706,0.0463657752,0.0271971617,0.1647294611,0.2062197924,0.0439899489,0.0481237210,0.5169625282,0.5479694009,0.3564479053,0.4070158601,0.3644860983,0.3648653924,0.2614857852,0.0000000000,0.0000000000,0.0064960509,0.3689538836,0.4277129173,0.4789499640,0.4888842404,0.0000000009,0.0000000000,0.0000000000,0.0000000000,-0.0398525186,0.0248079598,-0.0009886005,0.0401703417,0.0247982573,0.0009960902
0:0:13:47.661,61,0.0000000000,0.0292265713,0.0924752131,0.0000000000,0.0000000000,0.4085820317,0.1500883251,0.0000000000,0.0292823855,0.0379370525,0.0000000000,0.0000000000,0.4085830450,0.1498181075,0.2191595286,0.0000000000,0.0550340228,0.3565297425,0.0590753220,0.2043798417,0.0392090417,0.0000000000,0.0380821526,0.3200374842,0.3928260505,0.0000000000,0.0000000000,0.0997057110,0.1136559024,0.3477501869,0.3775216937,0.0474821366,0.0276401248,0.1708931625,0.2139861882,0.0437583178,0.0477817878,0.5126452446,0.5430723429,0.3597252369,0.4077086449,0.3361141086,0.3363633156,0.2824829221,0.0000000000,0.0000000000,0.0064981612,0.3686943054,0.4262839854,0.4807213545,0.4901621640,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.0231707226,0.0178923942,-0.0004145869,0.0564808846,0.0178820174,0.0010095625
0:0:13:48.663,61,0.0000000000,0.0332376510,0.0934497193,0.0000000000,0.0000000000,0.4038767815,0.1459205300,0.0000000000,0.0332995094,0.0389901213,0.0000000000,0.0000000000,0.4038762450,0.1456504613,0.2071357369,0.0000000000,0.0545148328,0.3462780714,0.0579346530,0.2042060941,0.0391972512,0.0000000000,0.0376015343,0.3200931251,0.3899337947,0.0000000000,0.0000000000,0.1008932590,0.1150689796,0.3450724781,0.3739414215,0.0484084487,0.0280570127,0.1733679026,0.2160375863,0.0433679745,0.0473043285,0.5049948096,0.5345289707,0.3546895981,0.3882528543,0.3355491757,0.3357169032,0.2898787856,0.0000000000,0.0000000000,0.0064970148,0.3684117198,0.4254403114,0.4483792186,0.4508025050,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.0238127802,0.0203472842,-0.0004845465,0.0570734069,0.0203368459,0.0011602226
0:0:13:49.664,61,0.0000000000,0.0351218060,0.1224792376,0.0000000000,0.0000000000,0.3999324739,0.1415303349,0.0000000000,0.0352361612,0.0111321742,0.0000000000,0.0000000000,0.3999299109,0.1412826926,0.1974216253,0.0000000000,0.0539497100,0.3419860303,0.0573316142,0.2043156773,0.0393586233,0.0000000000,0.0369946398,0.3090185821,0.3756576777,0.0000000000,0.0000000000,0.1013686433,0.1155263036,0.3431992829,0.3673233390,0.0491814911,0.0284070615,0.1735689044,0.2136624902,0.0428269133,0.0466755629,0.4831786454,0.5109416246,0.3436049521,0.3763358593,0.3337945342,0.3339294493,0.2934387922,0.0000000000,0.0000000000,0.0064823357,0.3679232597,0.4242629707,0.4338033497,0.4380381405,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.0067986841,0.0215250477,-0.0001463635,0.0748010725,0.0215148646,0.0016080809
0:0:13:50.666,61,0.0000000000,0.0493239127,0.1214105040,0.0000000000,0.0000000000,0.3908364177,0.1320831031,0.0000000000,0.0494737886,0.0140181873,0.0000000000,0.0000000000,0.3908201456,0.1318117380,0.1896998286,0.0000000000,0.0534582213,0.3334948421,0.0570582785,0.2046381533,0.0395979695,0.0000000000,0.0363773257,0.3052783012,0.3711186349,0.0000000000,0.0000000000,0.1015104875,0.1155090705,0.3395175338,0.3589551449,0.0499560125,0.0286876336,0.1734449565,0.2108640522,0.0422270708,0.0460010357,0.4705154300,0.4992457926,0.3370352089,0.3697219789,0.3333251774,0.3334444165,0.2970736921,0.0000000000,0.0000000000,0.0064631887,0.3676768839,0.4235762358,0.4203493297,0.4250105619,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0085593136,0.0302229300,-0.0002587632,0.0741317421,0.0302132703,0.0022383891
0:0:13:51.667,61,0.0000000000,0.0641284436,0.1247041896,0.0000000000,0.0000000000,0.3762068450,0.1244338974,0.0000000000,0.0643276945,0.0124444524,0.0000000000,0.0000000000,0.3761788607,0.1241495311,0.1858423799,0.0000000000,0.0530714989,0.3251116276,0.0569004416,0.2050911933,0.0398676023,0.0000000000,0.0356824994,0.3035606742,0.3687850237,0.0000000000,0.0000000000,0.1016331315,0.1153939217,0.3324654102,0.3489834666,0.0511768088,0.0289055482,0.1731432974,0.2089183182,0.0416894592,0.0454008840,0.4615061879,0.4916365147,0.3330760002,0.3658508360,0.3423936665,0.3424847126,0.2992495596,0.0000000000,0.0000000000,0.0064513572,0.3671234250,0.4214208722,0.4015668333,0.4061295688,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0075960159,0.0392966829,-0.0002986491,0.0761189088,0.0392876603,0.0029891760
0:0:13:52.669,61,0.0000000000,0.0580585562,0.1354068220,0.0000000000,0.0000000000,0.3723750710,0.1199107766,0.0000000000,0.0582728274,0.0030867835,0.0000000000,0.0000000000,0.3723481297,0.1196136847,0.1787567437,0.0000000000,0.0506837703,0.3183390498,0.0568555482,0.2049191594,0.0400747657,0.0000000000,0.0335202925,0.3036886454,0.3681574464,0.0000000000,0.0000000000,0.1017771214,0.1153421327,0.3301627040,0.3452144265,0.0525596626,0.0291391015,0.1677166373,0.1973488480,0.0411315225,0.0448109433,0.4575120509,0.4875251949,0.3157445192,0.3432266414,0.3458423316,0.3459220231,0.3285468519,0.0000000000,0.0000000000,0.0064401370,0.3667031229,0.4205891192,0.3779441118,0.3819037676,0.0000000004,0.0000000000,0.0000000000,0.0000000000,-0.0018844147,0.0355969109,-0.0000671076,0.0826632008,0.0355875194,0.0029396622
0:0:13:53.671,61,0.0000000000,0.0588059723,0.1365809590,0.0000000000,0.0000000000,0.3699598908,0.1175097898,0.0000000000,0.0590262935,0.0020864140,0.0000000000,0.0000000000,0.3699345887,0.1172142401,0.1764820963,0.0000000000,0.0493650176,0.3159462810,0.0567479245,0.2044679970,0.0401520394,0.0000000000,0.0317858048,0.3037188649,0.3676912785,0.0000000000,0.0000000000,0.1021383703,0.1155815050,0.3294280171,0.3437917829,0.0539967939,0.0294177998,0.1626812518,0.1907201707,0.0406810790,0.0443173423,0.4573663175,0.4876269102,0.3097448051,0.3360104263,0.3574206233,0.3574595451,0.3322707415,0.0000000000,0.0000000000,0.0064424463,0.3614518642,0.4154012203,0.3694504201,0.3730140626,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0012736894,0.0360571444,-0.0000459455,0.0833786130,0.0360478163,0.0030034273
0:0:13:54.672,61,0.0000000000,0.0578206703,0.1398380250,0.0000000000,0.0000000000,0.3778450489,0.1161432117,0.0000000000,0.0580474325,0.0000000000,0.0018202176,0.0000000000,0.3779258132,0.1158579588,0.1753526032,0.0000000000,0.0390523672,0.3302716613,0.0570213534,0.1942808479,0.0402208269,0.0000000000,0.0285951607,0.3305424452,0.3845499456,0.0000000000,0.0000000000,0.1069731712,0.1213975921,0.3466949463,0.3556249142,0.0564839691,0.0298605207,0.1598311365,0.1844702810,0.0403475799,0.0439030491,0.4568514824,0.4871396422,0.2881915569,0.3068463802,0.3826031685,0.3826019764,0.2890745997,0.0000000000,0.0000000000,0.0064519378,0.3601627946,0.4141709805,0.3646177351,0.3682181537,0.0000000006,0.0000000000,0.0000000000,0.0000000000,0.0011112087,0.0354591794,0.0000394191,0.0853687897,0.0354497880,0.0030238889
0:0:13:55.674,61,0.0000000000,0.0809929594,0.1329721361,0.0000000000,0.0000000000,0.3847909868,0.1042678580,0.0000000000,0.0812733918,0.0059515606,0.0000000000,0.0000000000,0.3851087391,0.1041249856,0.1744033396,0.0000000000,0.0224584211,0.3347192705,0.0593483262,0.1912373900,0.0400681309,0.0000000000,0.0268425141,0.3441981673,0.3997334540,0.0000000000,0.0000000000,0.1219742149,0.1386271119,0.3564294875,0.3627413511,0.0616906807,0.0303624272,0.1615474373,0.1826775521,0.0402187929,0.0436614715,0.4474146068,0.4811894298,0.2824821472,0.3016710877,0.4585849047,0.4585780799,0.2381314635,0.0000000000,0.0000000000,0.0064460593,0.3632746637,0.4242950082,0.4098592401,0.4155263603,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0036311219,0.0496474132,-0.0001804237,0.0811284482,0.0496391952,0.0040260199
0:0:13:56.675,61,0.0000000000,0.0970989391,0.1151751652,0.0000000000,0.0000000000,0.4082778096,0.0810826197,0.0000000000,0.0973409191,0.0239103567,0.0000000000,0.0000000000,0.4089637101,0.0810011178,0.1737308055,0.0000000000,0.0028882036,0.3394980729,0.0623143166,0.1872794628,0.0397198871,0.0000000000,0.0240284763,0.3577739596,0.4149952829,0.0000000000,0.0000000000,0.1440046430,0.1620558351,0.3751006126,0.3706038594,0.0676686913,0.0313584991,0.1800777465,0.1932074428,0.0404202640,0.0437433049,0.4447142482,0.4790384769,0.2900342345,0.3111728132,0.5678157806,0.5678104162,0.1825842708,0.0000000000,0.0000000000,0.0064161518,0.3653446734,0.4322977960,0.4700258970,0.4734392762,0.0000000011,0.0000000000,0.0000000000,0.0000000000,-0.0145801920,0.0594685227,-0.0008680550,0.0702325851,0.0594611317,0.0041775764
0:0:13:57.677,61,0.0000000000,0.1051523164,0.0968865454,0.0000000000,0.0000000000,0.4745085239,0.0466487259,0.0000000000,0.1053113639,0.0430035330,0.0000000000,0.0000000000,0.4755176306,0.0466153659,0.1673772186,0.0115723750,0.0000000000,0.3423059881,0.0640192553,0.1855954677,0.0395743474,0.0000000000,0.0216026139,0.3779004514,0.4260302484,0.0000000000,0.0000000000,0.1729495525,0.1859705597,0.3872476518,0.3782936633,0.0720152184,0.0325316899,0.2190331221,0.2414007187,0.0416804254,0.0442063920,0.4430543780,0.4776233733,0.3134328127,0.3321772516,0.6903162599,0.6902942657,0.1565570235,0.0000000000,0.0000000000,0.0063447328,0.3912022710,0.4552238882,0.5019235611,0.5013332367,0.0000000014,0.0000000000,0.0000000000,0.0000000000,-0.0262150131,0.0643532053,-0.0016891577,0.0590624362,0.0643462464,0.0038034697
0:0:13:58.678,61,0.3662619293,0.2024860084,0.0722829774,0.0000000000,0.0000000000,0.5273328424,0.0000000000,0.1888211817,0.2025406510,0.0619673692,0.0000000000,0.0000000000,0.5287004709,0.0000000000,0.1140645295,0.1603213996,0.0000000000,0.3390873671,0.0649695918,0.1846095026,0.0400103368,0.0320372656,0.0000000000,0.4060456157,0.4304251969,0.0000000000,0.0000000000,0.2004529685,0.1998980045,0.3921292126,0.3550393283,0.0759672523,0.0333259180,0.2517749965,0.2707242072,0.0606898069,0.0502167717,0.4427682757,0.4498806596,0.3779282570,0.3410942554,0.7886742353,0.7882115841,0.1303427964,0.0000000000,0.0000000000,0.0062375218,0.4081892073,0.4559790194,0.5913859010,0.5768745542,0.0000000024,0.0000000000,0.0000000000,0.0000000000,-0.0375642143,0.1238128543,-0.0046737115,0.0438175984,0.1238111407,0.0054511987
0:0:13:59.680,61,0.7923210859,0.3450810313,0.0676361769,0.0000000000,0.0000000000,0.4888542593,0.0000000000,0.4462151527,0.3451360762,0.0596305765,0.0000000000,0.0000000000,0.4970340133,0.0000000000,0.0997370407,0.2967021763,0.0000000000,0.3215142488,0.0648940355,0.1814284921,0.0464483723,0.0911457986,0.0000000000,0.4148014784,0.3948955834,0.0000000000,0.0000000000,0.2101069242,0.2053176016,0.3931243122,0.2942876816,0.0853154957,0.0336225368,0.2856214046,0.2972698808,0.0847732723,0.0632533878,0.4897863269,0.4419360757,0.4750263691,0.3865052462,0.8398144245,0.8386927843,0.1133408472,0.0000000000,0.0000000000,0.0061897226,0.3833842874,0.3898093402,0.6178972721,0.5994436741,0.0000000025,0.0000000000,0.0000000000,0.0000000000,-0.0356193222,0.2109674811,-0.0076262625,0.0404015146,0.2109727859,0.0086498046
0:0:14:00.682,61,0.7903349400,0.3539019227,0.0508524105,0.0000000000,0.0000000000,0.4458399713,0.0000000000,0.5344618559,0.3536911607,0.0757116973,0.0000000000,0.0000000000,0.4548637867,0.0000000000,0.0946894661,0.2437890768,0.0000000000,0.3131468296,0.0620728731,0.1801799238,0.0481602140,0.0602935851,0.0000000000,0.4152418375,0.4015695453,0.0000000000,0.0000000000,0.2147443742,0.2083884776,0.3689550161,0.2776110768,0.0909134448,0.0340567157,0.2827807069,0.3006064594,0.0922544673,0.0678771064,0.5057492256,0.4850070179,0.4628575444,0.4020325243,0.8595311642,0.8583777547,0.1056637913,0.0000000000,0.0000000000,0.0061084502,0.3707192540,0.3736011982,0.6064150333,0.6033188701,0.0000000029,0.0000000000,0.0000000000,0.0000000000,-0.0451736152,0.2162817866,-0.0099217789,0.0303406566,0.2162875235,0.0066654645
0:0:14:01.683,61,0.7030224800,0.3275237381,0.0485609695,0.0000000000,0.0000000000,0.4231907427,0.0000000000,0.5430660248,0.3272790313,0.0796743631,0.0000000000,0.0000000000,0.4293084741,0.0000000000,0.0987659246,0.1748536974,0.0000000000,0.3080544472,0.0604308099,0.1797374189,0.0488334820,0.0500693023,0.0000000000,0.4079868197,0.4040538073,0.0000000000,0.0000000000,0.2088322043,0.2095032334,0.3569732904,0.2756257951,0.0933571905,0.0344334096,0.2380063385,0.2609878778,0.0917808563,0.0700457096,0.5132047534,0.4967396855,0.4196186960,0.4085825980,0.8267631531,0.8257446289,0.1023603231,0.0000000000,0.0000000000,0.0060338266,0.3627407551,0.3713133335,0.5347453356,0.5402552485,0.0000000027,0.0000000000,0.0000000000,0.0000000000,-0.0477001369,0.2001541257,-0.0096729808,0.0290723071,0.2001586109,0.0058971499
0:0:14:02.685,61,0.7067735195,0.3351027071,0.0467322096,0.0000000000,0.0000000000,0.4159113765,0.0000000000,0.6104045510,0.3348123431,0.0826218426,0.0000000000,0.0000000000,0.4217825830,0.0000000000,0.1020847410,0.1570112705,0.0000000000,0.3034603298,0.0590532087,0.1797767133,0.0491508283,0.0464250036,0.0000000000,0.4066298008,0.4177691340,0.0000000000,0.0000000000,0.2076153159,0.2102294266,0.3495721519,0.2762989998,0.0947834477,0.0348056369,0.2304286957,0.2543973327,0.0922141373,0.0713941529,0.5160030723,0.5022779703,0.4176678061,0.4124072492,0.8213042617,0.8203291893,0.1003988683,0.0000000000,0.0000000000,0.0059622172,0.3666850924,0.4149956703,0.5351162553,0.5383987427,0.0000000020,0.0000000000,0.0000000000,0.0000000000,-0.0494180135,0.2047787756,-0.0102590928,0.0279509090,0.2047837228,0.0058044489
0:0:14:03.686,61,0.7183378935,0.3036623895,0.0503219068,0.0000000000,0.0000000000,0.4570058286,0.0000000000,0.6317664385,0.3034330904,0.0810460523,0.0000000000,0.0000000000,0.4649576545,0.0000000000,0.1036034897,0.1529458910,0.0000000000,0.2975509167,0.0582961999,0.1797311008,0.0494013950,0.0446334593,0.0000000000,0.4068304002,0.4273543358,0.0000000000,0.0000000000,0.2067992240,0.2106781900,0.3463811278,0.2844496071,0.0955515578,0.0351469368,0.2322200686,0.2549348474,0.0920546204,0.0721392110,0.4671230316,0.4690443277,0.4145345986,0.4084657729,0.8187164068,0.8177834749,0.0994514003,0.0000000000,0.0000000000,0.0059020338,0.4146986902,0.4519201517,0.5307288170,0.5341627002,0.0000000058,0.0000000000,0.0000000000,0.0000000000,-0.0486594997,0.1855789572,-0.0091314334,0.0302123912,0.1855825186,0.0056712353
0:0:14:04.688,61,0.7840715051,0.2843267024,0.0537718534,0.0000000000,0.0000000000,0.4809311628,0.0000000000,0.5092427135,0.2841719389,0.0760948583,0.0000000000,0.0000000000,0.4927123189,0.0000000000,0.1042198166,0.2104913294,0.0000000000,0.2926465869,0.0579480268,0.1800164282,0.0495277382,0.0443031862,0.0000000000,0.4068707526,0.4309373200,0.0000000000,0.0000000000,0.2065812498,0.2110633105,0.3437160254,0.2861058116,0.0962819532,0.0355030522,0.2596287131,0.2748636007,0.0919935629,0.0725988969,0.4509400427,0.4460980296,0.4129606783,0.3941918612,0.8171629310,0.8162369132,0.0989675447,0.0000000000,0.0000000000,0.0058540646,0.4266830981,0.4633850455,0.5701897740,0.5565802455,0.0000000100,0.0000000000,0.0000000000,0.0000000000,-0.0457846001,0.1737747341,-0.0080342917,0.0323529840,0.1737771779,0.0056784446
0:0:14:05.689,61,0.8012669683,0.2541641891,0.0601459816,0.0000000000,0.0000000000,0.5140203238,0.0000000000,0.4234414697,0.2541021407,0.0700915232,0.0000000000,0.0000000000,0.5256708860,0.0000000000,0.1043956429,0.2227947712,0.0000000000,0.2841758132,0.0578879714,0.1802662760,0.0496930890,0.0441991128,0.0000000000,0.4068670869,0.4329997003,0.0000000000,0.0000000000,0.2061081678,0.2108266354,0.3416721225,0.2866803706,0.0966875628,0.0358019210,0.2661302388,0.2795550227,0.0916989967,0.0727244169,0.4360721111,0.4341830611,0.3965274096,0.3662284315,0.8094802499,0.8082731962,0.0991578251,0.0000000000,0.0000000000,0.0058261794,0.4327449799,0.4692690969,0.5345829725,0.5398524404,0.0000000126,0.0000000000,0.0000000000,0.0000000000,-0.0423013940,0.1553622931,-0.0066233622,0.0362989530,0.1553632766,0.0056840316
0:0:14:06.691,61,0.7988674641,0.2341626734,0.0693058670,0.0000000000,0.0000000000,0.5297840834,0.0000000000,0.3284169137,0.2342085391,0.0611747913,0.0000000000,0.0000000000,0.5396602750,0.0000000000,0.1044681445,0.2289962173,0.0000000000,0.2788986862,0.0580463372,0.1801503897,0.0497439206,0.0445850790,0.0000000000,0.4108816683,0.4374972880,0.0000000000,0.0000000000,0.2056307793,0.2103793770,0.3407469690,0.2868095040,0.0969884694,0.0360794477,0.2677851021,0.2812134922,0.0912577137,0.0726233274,0.4305035174,0.4289836287,0.3864116371,0.3528800309,0.7877132893,0.7854158878,0.1055975705,0.0000000000,0.0000000000,0.0058034351,0.4356652498,0.4718942940,0.5274350643,0.5291616321,0.0000000143,0.0000000000,0.0000000000,0.0000000000,-0.0369875766,0.1431684643,-0.0053306683,0.0419039093,0.1431683749,0.0060388027
0:0:14:07.693,61,0.5063588619,0.2139900029,0.0729176998,0.0000000000,0.0000000000,0.5364631414,0.0000000000,0.2891425192,0.2140635699,0.0591346137,0.0000000000,0.0000000000,0.5453954339,0.0000000000,0.1048758850,0.1682775021,0.0000000000,0.2764172852,0.0582391694,0.1799326837,0.0496506579,0.0445992462,0.0000000000,0.4151069522,0.4393579364,0.0000000000,0.0000000000,0.1940527856,0.1996675879,0.3404305875,0.2873133719,0.0968671739,0.0362024084,0.2248496413,0.2497993410,0.0835779384,0.0710831136,0.4284489453,0.4283832908,0.3604613543,0.3435097039,0.7390877008,0.7366809845,0.1332718432,0.0000000000,0.0000000000,0.0057945894,0.4298222661,0.4624327123,0.4387006760,0.4334298372,0.0000000139,0.0000000000,0.0000000000,0.0000000000,-0.0358147509,0.1308483928,-0.0047121900,0.0441626236,0.1308474094,0.0058098156
0:0:14:08.694,61,0.3248249888,0.1833646148,0.0634653419,0.0000000000,0.0000000000,0.5438681841,0.0000000000,0.2701563239,0.1833322197,0.0714909881,0.0000000000,0.0000000000,0.5500800610,0.0000000000,0.1066926941,0.0723980293,0.0000000000,0.2727308273,0.0584352650,0.1799651980,0.0494113527,0.0253165793,0.0000000000,0.4173708558,0.4442600310,0.0000000000,0.0000000000,0.1748336703,0.1845391989,0.3366872072,0.2922894657,0.0955824554,0.0361782387,0.2099744380,0.2333679497,0.0728519633,0.0670868158,0.4222641885,0.4278178513,0.3303581476,0.3358797729,0.6759764552,0.6743514538,0.1481436044,0.0000000000,0.0000000000,0.0058248797,0.4283734262,0.4601168633,0.3752925396,0.3802253008,0.0000000117,0.0000000000,0.0000000000,0.0000000000,-0.0433976091,0.1120972708,-0.0048836605,0.0385257006,0.1120946035,0.0043356027
0:0:14:09.696,61,0.2484522611,0.1672215611,0.0635463819,0.0000000000,0.0000000000,0.5465893745,0.0000000000,0.2091348469,0.1671916991,0.0720298141,0.0000000000,0.0000000000,0.5517449975,0.0000000000,0.1076530069,0.0439215116,0.0000000000,0.2682128549,0.0588499829,0.1799586117,0.0491034314,0.0200412087,0.0000000000,0.4204955101,0.4469646811,0.0000000000,0.0000000000,0.1659889519,0.1765724272,0.3316225708,0.2948205471,0.0947802439,0.0361053161,0.2001907676,0.2197808474,0.0666220784,0.0631997883,0.4152857959,0.4274267852,0.3121804595,0.3148403168,0.6179705262,0.6166185737,0.1695377082,0.0000000000,0.0000000000,0.0058759004,0.4274308085,0.4585269392,0.3525969982,0.3585427999,0.0000000115,0.0000000000,0.0000000000,0.0000000000,-0.0437710918,0.1022298709,-0.0044889022,0.0386158265,0.1022263244,0.0039603575
0:0:14:10.697,61,0.1824890375,0.1650253534,0.0615587868,0.0000000000,0.0000000000,0.5365929008,0.0000000000,0.1795412600,0.1649773568,0.0745013654,0.0000000000,0.0000000000,0.5383349657,0.0000000000,0.1104520708,0.0293164514,0.0000000000,0.2663983703,0.0592056885,0.1801517159,0.0488792993,0.0167728998,0.0000000000,0.4214443862,0.4480102658,0.0000000000,0.0000000000,0.1593421251,0.1703501940,0.3295993209,0.2998584509,0.0940547884,0.0359075852,0.1900984645,0.2068829685,0.0625504404,0.0602409616,0.4128334522,0.4286690354,0.3009321094,0.3065283298,0.5845453143,0.5836488605,0.1801278591,0.0000000000,0.0000000000,0.0059621804,0.4065435529,0.4385857582,0.3263340592,0.3260617256,0.0000000103,0.0000000000,0.0000000000,0.0000000000,-0.0452792309,0.1008827016,-0.0045818524,0.0374131240,0.1008791104,0.0037861562
0:0:14:11.699,61,0.2009259909,0.1714379340,0.0703560784,0.0000000000,0.0000000000,0.5092548728,0.0000000000,0.1732525229,0.1714699268,0.0641231686,0.0000000000,0.0000000000,0.5098548532,0.0000000000,0.1117032096,0.0453318059,0.0000000000,0.2615813017,0.0594348833,0.1801386178,0.0488587953,0.0152375922,0.0000000000,0.4216463566,0.4485345483,0.0000000000,0.0000000000,0.1492610723,0.1599062979,0.3284762204,0.3017417789,0.0933482423,0.0355277993,0.1788382828,0.1925361753,0.0599359237,0.0578290783,0.4122973084,0.4330981672,0.2910136580,0.2976131141,0.5370360613,0.5359637141,0.1996062994,0.0000000000,0.0000000000,0.0060737869,0.3890612721,0.4237886071,0.2810263038,0.2898705900,0.0000000083,0.0000000000,0.0000000000,0.0000000000,-0.0389558226,0.1048248410,-0.0040975008,0.0427424721,0.1048215777,0.0044954154
