Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
16:36:25:30.919,61,0,0,0.794714272,0,0.110948227,0.379306674,0.195414126,0,0,0,0.703176975,0.114011705,0.379310012,0.195840165,0.12393003,0,0.03280858,0.276903778,0.094500013,0.230599538,0.073992111,0.000155707,0,0.130704045,0.157232836,0,0,0.071670763,0.077004425,0.283425063,0.288472712,0.05172345,0.062987305,0.064735889,0.060556918,0.033567462,0.035131294,0.439237267,0.438113451,0.08496628,0.087046549,0.181638002,0.180747092,0.211137265,0,0,0.009746671,0.200634077,0.217264593,0.110800259,0.102994449,1.2E-09,0,0,0,0.428979784,-0.05470838,-0.022774372,0.48484531,-0.054722469,-0.025524529
16:36:25:31.921,61,0,0,0.70484978,0,0.128968731,0.365046859,0.267004192,0,0,0,0.607322455,0.132228375,0.3648265,0.267628789,0.125840649,0,0.033239808,0.278315902,0.093944371,0.233234555,0.073159248,0,0.000466128,0.131277129,0.157480717,0,0,0.073774926,0.07768295,0.29532823,0.302820534,0.052273296,0.063250005,0.064182118,0.060268421,0.033185188,0.034815248,0.447863489,0.44542557,0.085010909,0.087624408,0.152541757,0.151724458,0.259159446,0,0,0.009662378,0.20009841,0.216038913,0.111881815,0.103132784,1.5E-09,0,0,0,0.370345026,-0.061896786,-0.022427635,0.42984134,-0.061911441,-0.025827413
16:36:25:32.922,61,0,0,0.671528816,0,0.194034755,0.366141617,0.338653952,0,0,0,0.573310733,0.198686108,0.365907908,0.339207113,0.130662277,0,0.033860602,0.290222049,0.092967212,0.234534934,0.070860915,0,0.001162711,0.135065347,0.163605839,0,0,0.079893477,0.082400754,0.309731513,0.320255876,0.053334374,0.063534796,0.064160764,0.06060978,0.032878753,0.034598965,0.454094172,0.452686638,0.085517541,0.089351058,0.141313016,0.140550867,0.27714029,0,0,0.009542774,0.204221085,0.223705202,0.145620287,0.130239636,1.9E-09,0,0,0,0.348844171,-0.092264839,-0.031616472,0.408656567,-0.092281535,-0.03675843
16:36:25:33.924,61,0,0,0.614582062,0,0.223469049,0.375927091,0.409312189,0,0,0,0.510604739,0.228535682,0.375743896,0.409731329,0.132172987,0,0.034924675,0.297593862,0.092191145,0.239128783,0.069836244,0,0.00207513,0.137949586,0.170698613,0,0,0.085051559,0.087120272,0.328902066,0.348475844,0.054167334,0.063312583,0.064482771,0.062194292,0.032512896,0.034312829,0.447172672,0.450083345,0.086146221,0.091761708,0.126463473,0.126020759,0.318194985,0,0,0.009438905,0.20774363,0.227099985,0.154676065,0.137801617,2.7E-09,0,0,0,0.31030941,-0.104736909,-0.032088198,0.373555422,-0.104754955,-0.038349651
16:36:25:34.925,61,0,0,0.538597941,0,0.233536467,0.379914641,0.448804051,0,0,0,0.432206333,0.238148481,0.379752994,0.449166805,0.132449627,0,0.036024448,0.300582647,0.091507249,0.240655616,0.069141425,0,0.002956478,0.14905715,0.182294339,0,0,0.087205112,0.089035116,0.334964186,0.356666565,0.054875728,0.062935397,0.064825863,0.063069247,0.032137692,0.03400496,0.445817649,0.449902237,0.086661488,0.092929952,0.091942519,0.091598809,0.335384876,0,0,0.009328499,0.212837547,0.231979653,0.158999696,0.141733512,2.1E-09,0,0,0,0.262561977,-0.107613556,-0.028032679,0.327240318,-0.107631616,-0.034716398
16:36:25:35.927,61,0,0,0.481791616,0,0.23365204,0.381035417,0.46598646,0,0,0,0.375117958,0.237699062,0.380883873,0.466311395,0.128964096,0,0.036674425,0.301795125,0.089499444,0.237782121,0.068565853,0,0.003660858,0.160838038,0.195062682,0,0,0.088234827,0.08991091,0.319700867,0.322075367,0.055286378,0.062333912,0.065050922,0.063675672,0.03173301,0.033656932,0.445573509,0.44989717,0.0870976,0.093705505,0.0676817,0.067338534,0.341025263,0,0,0.009197303,0.214268312,0.233246014,0.157761976,0.143411145,1.8E-09,0,0,0,0.227893338,-0.1064789,-0.024142971,0.292736232,-0.10649664,-0.030839002
16:36:25:36.928,61,0,0,0.442933083,0,0.209307879,0.356487483,0.474085093,0,0,0,0.334110737,0.21264483,0.356372297,0.474380493,0.126829669,0,0.03691449,0.302193105,0.088264369,0.227134705,0.067971692,0,0.004085625,0.165017009,0.199579746,0,0,0.088825509,0.090389468,0.299957991,0.303160638,0.05578693,0.061788261,0.065148361,0.063980721,0.031370655,0.033347745,0.449304551,0.450138241,0.087289505,0.094043158,0.062212352,0.061818261,0.306451678,0,0,0.009074559,0.204401255,0.217514396,0.153532088,0.143080398,1.5E-09,0,0,0,0.20320648,-0.094738774,-0.019174371,0.26941669,-0.094755694,-0.025291409
16:36:25:37.930,61,0,0,0.408717841,0,0.142818436,0.31574145,0.460172832,0,0,0,0.297329724,0.144924328,0.315669298,0.460450649,0.125743225,0,0.037070483,0.302365542,0.086474001,0.219349861,0.066610329,0,0.004324757,0.166275784,0.199914858,0,0,0.089205682,0.09071105,0.287929654,0.291746557,0.05626322,0.061244298,0.065139391,0.064161591,0.031047585,0.033071775,0.457839966,0.45304957,0.087629944,0.094426863,0.065772235,0.065350078,0.270267397,0,0,0.008960112,0.188031271,0.202194423,0.152236223,0.143014446,9E-10,0,0,0,0.181261361,-0.064289838,-0.011605028,0.249176636,-0.064304918,-0.015878547
16:36:25:38.932,61,0,0,0.354243428,0,0.11529278,0.27824223,0.429247081,0,0,0,0.239860952,0.116745696,0.278205872,0.429500461,0.12488775,0,0.0371163,0.302035153,0.084989011,0.211474747,0.065425023,0,0.004316553,0.149304748,0.178857625,0,0,0.089234635,0.090708472,0.270686626,0.274020851,0.056560099,0.060897462,0.064787827,0.063955821,0.030773433,0.032830846,0.46128124,0.454569161,0.087709673,0.094452508,0.089900017,0.08961089,0.235363305,0,0,0.008885855,0.169987559,0.185780242,0.149469301,0.141710848,6E-10,0,0,0,0.14633131,-0.051490694,-0.007514341,0.216116905,-0.05150513,-0.011054007
16:36:25:39.933,61,0,0,0.293537974,0,0.090628967,0.256008595,0.391212881,0,0,0,0.176119715,0.091540933,0.256000042,0.391440928,0.124336109,0,0.037214786,0.301231265,0.083139204,0.201520383,0.064573146,0,0.004095587,0.138035834,0.168235987,0,0,0.088965185,0.090425573,0.25567615,0.259050697,0.056834623,0.060653795,0.064323142,0.063618578,0.030576397,0.032650728,0.462923497,0.455454022,0.087703012,0.094365254,0.103560217,0.103378117,0.214312702,0,0,0.00886422,0.16190216,0.17901738,0.142696142,0.137023181,6E-10,0,0,0,0.107499287,-0.040174287,-0.004312689,0.17917046,-0.040188015,-0.007165778
16:36:25:40.935,61,0,0,0.247246072,0,0.067247041,0.247006133,0.352886587,0,0,0,0.126872122,0.067786627,0.247008756,0.353091776,0.12395113,0,0.037540708,0.290701062,0.080444932,0.197751433,0.062865108,0,0.003928979,0.129890963,0.160786241,0,0,0.088517629,0.090015858,0.248746276,0.253154248,0.0570562,0.060390912,0.064036302,0.063526727,0.030504933,0.032584611,0.463601142,0.456276894,0.088197984,0.094841979,0.149877012,0.149740726,0.198950321,0,0,0.008877141,0.158139467,0.176018491,0.140677214,0.135766238,4E-10,0,0,0,0.077467814,-0.029666489,-0.00229657,0.150968537,-0.029679734,-0.004464986
16:36:25:41.936,61,0,0,0.207027108,0,0.042288162,0.242537528,0.324765891,0,0,0,0.084843367,0.042542789,0.24254638,0.324947149,0.12371707,0,0.038604457,0.284120113,0.078299157,0.195743084,0.061420929,0,0.003764871,0.126186699,0.156524241,0,0,0.087978333,0.089511164,0.244200066,0.249826431,0.057189781,0.060099177,0.063833669,0.06356059,0.030509075,0.032576248,0.463559359,0.456953585,0.0897552,0.096439764,0.175634444,0.175563783,0.189971387,0,0,0.008922372,0.156371266,0.175220117,0.139745623,0.135300115,2E-10,0,0,0,0.051818933,-0.018587748,-0.000962877,0.126444027,-0.018600201,-0.002345888
16:36:25:42.938,61,0,0,0.166069493,0,0.016827401,0.240405247,0.288581789,0,0,0,0.041873936,0.01688177,0.240419149,0.288740844,0.123445727,0,0.041173637,0.271400511,0.07702148,0.1943371,0.060418315,0,0.003714983,0.119840756,0.14981541,0,0,0.086380512,0.088258594,0.241538018,0.248085052,0.057285119,0.059625324,0.063721344,0.063677177,0.030538233,0.032560051,0.459943801,0.45742166,0.09187489,0.098991633,0.215713948,0.215685874,0.177595213,0,0,0.008988045,0.155424357,0.175076187,0.139046431,0.134973005,1E-10,0,0,0,0.02557864,-0.007368472,-0.000188458,0.10144335,-0.007380282,-0.000747411
16:36:25:43.940,61,0,0,0.156834692,0,0.005106523,0.24127309,0.233133763,0,0,0,0.032094304,0.005102971,0.241324306,0.233273938,0.123121105,0,0.042308264,0.262883484,0.076084495,0.191034883,0.059714519,0,0.003584888,0.117560335,0.147355303,0,0,0.083121538,0.085883096,0.23624666,0.246310175,0.057218671,0.05911427,0.063469894,0.063620567,0.030547192,0.032488372,0.456585586,0.457826883,0.092981592,0.100142814,0.228849143,0.228837162,0.162818268,0,0,0.009048788,0.155002654,0.175505936,0.136779994,0.133894965,1E-10,0,0,0,0.019605245,-0.002227019,-4.36585E-05,0.095804639,-0.002238406,-0.000214122
16:36:25:44.941,61,0,0.022272464,0.226514742,0,0,0.260931194,0.136790559,0,0.022460587,0,0.101841159,0,0.261112034,0.136801958,0.123254754,0,0.043184783,0.25941363,0.075683773,0.188187406,0.059474163,0,0.003472816,0.122727647,0.150932431,0,0,0.079443015,0.082920723,0.234086856,0.245426193,0.056858275,0.0587718,0.062937036,0.063198328,0.030542668,0.03238707,0.454862803,0.458313018,0.093768209,0.100807123,0.205174059,0.205175847,0.156000152,0,0,0.009081447,0.16618079,0.201262832,0.130285189,0.128673583,1E-10,0,0,0,0.062205367,0.013746982,0.000854638,0.138357118,0.013736752,0.001894636
16:36:25:45.943,61,0.10882806,0.066934094,0.253773689,0,0,0.287200064,0,0.110237427,0.067557007,0,0.126521811,0,0.287601113,0,0.124163888,0,0.043781057,0.257973671,0.075639129,0.186507002,0.059551183,0,0.003457951,0.135914087,0.161618412,0,0,0.077741861,0.081528179,0.233077079,0.245304614,0.056441397,0.058694556,0.062364671,0.062667742,0.030647896,0.032401431,0.453443915,0.458715051,0.094466016,0.10125003,0.196270064,0.196282655,0.153061152,0,0,0.009088113,0.187789485,0.224769652,0.12581192,0.124340139,1E-10,0,0,0,0.077221848,0.041391652,0.003194978,0.15489094,0.041383423,0.006387877
16:36:25:46.944,61,0.253988206,0.135808349,0.209638462,0,0,0.329742312,0,0.256957293,0.136771604,0,0.079547867,0,0.330967128,0,0.125130236,0,0.043706451,0.264120221,0.076893017,0.185319096,0.06032218,0,0.002877571,0.144165829,0.164753273,0,0,0.076680139,0.080701508,0.23490046,0.249443293,0.056052063,0.059012283,0.061712034,0.061767411,0.030839965,0.0324983,0.452451676,0.458801776,0.094719626,0.100505501,0.192445368,0.192461655,0.155114561,0,0,0.009028055,0.194535062,0.232990205,0.120782293,0.116667546,0,0,0,0,0.048423391,0.083647303,0.004058351,0.127618045,0.083642364,0.010669814
16:36:25:47.946,61,0.36465162,0.184156135,0.181684867,0,0,0.371025145,0,0.396294355,0.185207978,0,0.049100909,0,0.372806191,0,0.125947043,0,0.04382778,0.279427052,0.078503653,0.184508413,0.061482858,0,0.002182537,0.1524923,0.166554824,0,0,0.076097325,0.080330968,0.23986423,0.261291355,0.055623431,0.05930642,0.061138988,0.06113125,0.031096023,0.032633625,0.451166213,0.458809435,0.095128708,0.100053236,0.198189035,0.198323667,0.155857712,0,0,0.008924811,0.200296998,0.241860896,0.118422225,0.113592729,0,0,0,0,0.029802224,0.113187619,0.003387208,0.110280581,0.113185078,0.012509647
16:36:25:48.947,61,0.322669178,0.165284127,0.235007182,0,0,0.392612577,0,0.396073461,0.166661084,0,0.104010284,0,0.395142406,0,0.127181992,0,0.044043627,0.286801606,0.079359613,0.184186727,0.062065236,0,0.001884481,0.159899384,0.175750822,0,0,0.07581909,0.080341108,0.249822721,0.2785092,0.055146236,0.059440203,0.060657766,0.060687728,0.031336226,0.032778654,0.450720847,0.46086219,0.097410962,0.100266494,0.213178277,0.21385628,0.156472221,0,0,0.008797528,0.206776246,0.261781633,0.117261939,0.112328425,1E-10,0,0,0,0.063206852,0.102011897,0.006465912,0.14282158,0.102008522,0.014569082
16:36:25:49.949,61,0.226882592,0.117889643,0.332993746,0,0,0.402061254,0,0.254947901,0.119420581,0,0.206310123,0,0.404877573,0,0.128029555,0,0.0442518,0.290283293,0.079793677,0.184306294,0.062302884,0,0.001654232,0.168775797,0.183543474,0,0,0.075768232,0.080572262,0.255177826,0.285231531,0.054624382,0.059388381,0.060298901,0.060457233,0.031499736,0.032868259,0.450651646,0.462787926,0.101436347,0.101167306,0.217379034,0.218176141,0.156482562,0,0,0.008673498,0.210040212,0.267955124,0.116817206,0.111941226,2E-10,0,0,0,0.125690714,0.07353098,0.009234233,0.202879712,0.073525302,0.014840337
16:36:25:50.951,61,0.12951988,0.061717585,0.40793255,0,0,0.390941858,0,0.134053201,0.062718108,0,0.287384272,0,0.392447531,0,0.128327876,0,0.044479493,0.287714839,0.079742596,0.184236124,0.062076557,0,0.001695338,0.175154537,0.190786183,0,0,0.07585714,0.080828704,0.257726997,0.288266808,0.054104958,0.059135683,0.06015056,0.060490914,0.031602755,0.032909993,0.453529596,0.470405698,0.104922444,0.104186967,0.206781864,0.20693858,0.15651992,0,0,0.008537764,0.211445689,0.262102425,0.11864119,0.114347249,2E-10,0,0,0,0.175422892,0.038909767,0.006794034,0.24901101,0.038901564,0.009591663
16:36:25:51.952,61,0.050913252,0.005911626,0.458296716,0,0,0.387086928,0,0.053888835,0.006034374,0,0.342200249,0,0.388124824,0,0.128081143,0,0.044706225,0.282649636,0.079620287,0.184338138,0.06175426,0,0.001816377,0.177849144,0.193643555,0,0,0.075956672,0.08102677,0.25908345,0.2894409,0.053595018,0.058867384,0.060120974,0.060634434,0.031612124,0.032858551,0.454334617,0.472573578,0.106288828,0.105265133,0.17751056,0.177449986,0.15656808,0,0,0.008396403,0.211157039,0.246089667,0.119830295,0.11592377,3E-10,0,0,0,0.209036782,0.003768219,0.000781976,0.279955655,0.003757496,0.00103825
16:36:25:52.954,61,0.015473629,0,0.456946999,0,0.037023179,0.37807563,0,0.015566562,0,0,0.342514932,0.037646636,0.378646344,0,0.12748386,0,0.044857435,0.272537351,0.079204932,0.184677243,0.061226249,0,0.001989233,0.178699583,0.19488439,0,0,0.076103814,0.081223175,0.259914994,0.289314508,0.053094521,0.058424603,0.060217261,0.060986292,0.031526864,0.032727238,0.454600632,0.473459244,0.107211359,0.106203735,0.168522969,0.16837123,0.156627476,0,0,0.008259857,0.202444255,0.229470998,0.12106882,0.117747039,3E-10,0,0,0,0.209201843,-0.016792607,-0.003487789,0.27909565,-0.016804723,-0.004629876
16:36:25:53.956,61,0,0,0.459535629,0,0.069674492,0.371900678,0.04727136,0,0,0,0.346336007,0.070865676,0.372243881,0.047305986,0.124280967,0,0.044874698,0.262589604,0.078658685,0.185265735,0.060692675,0,0.002238256,0.171819061,0.193990111,0,0,0.076238737,0.081370354,0.259972274,0.282822549,0.052710787,0.057889566,0.060606953,0.061953235,0.031401277,0.032567263,0.441093445,0.455365986,0.107902288,0.107236303,0.163167074,0.162966847,0.156550154,0,0,0.008137196,0.192159817,0.217506424,0.122979239,0.12054354,2E-10,0,0,0,0.211461991,-0.031625669,-0.006640013,0.280581147,-0.031638864,-0.00876395
16:36:25:54.957,61,0,0,0.420426607,0,0.079641104,0.367204428,0.088142313,0,0,0,0.305850804,0.080877364,0.367439628,0.088650703,0.121821232,0,0.044952355,0.253023088,0.078008942,0.186439455,0.060132723,0,0.002673117,0.158676744,0.188484535,0,0,0.07634712,0.081482679,0.259804308,0.280285329,0.052467916,0.057308968,0.0612114,0.063830979,0.031326596,0.032471534,0.433384329,0.447985053,0.108587071,0.109926015,0.1619941,0.16179809,0.156449735,0,0,0.00805417,0.18425332,0.21002917,0.126468793,0.12580879,3E-10,0,0,0,0.186715916,-0.035913881,-0.006669567,0.256665468,-0.035927385,-0.009124079
16:36:25:55.959,61,0,0,0.397579134,0,0.093930133,0.364490032,0.116431281,0,0,0,0.282582462,0.095298901,0.364692956,0.11682649,0.119511463,0,0.045121051,0.246978536,0.077396102,0.189113125,0.059555408,0,0.003187241,0.151871413,0.184588701,0,0,0.076416016,0.081518732,0.259708166,0.278934687,0.052298356,0.056705028,0.062017571,0.065495715,0.031269364,0.032407813,0.428627193,0.443308443,0.109214947,0.112375237,0.178682283,0.178657472,0.156250984,0,0,0.008001925,0.179193929,0.205993086,0.129927129,0.130859003,3E-10,0,0,0,0.172469109,-0.042208564,-0.007247814,0.242659241,-0.04222247,-0.010151103
16:36:25:56.960,61,0,0,0.382142752,0,0.117084749,0.361130565,0.145442903,0,0,0,0.266609222,0.118720166,0.361309677,0.145592317,0.11184112,0,0.045361381,0.242615193,0.077014439,0.195213378,0.059310865,0,0.003905517,0.14381358,0.17873323,0,0,0.076326951,0.081373379,0.259186387,0.277718455,0.052252717,0.056048535,0.063751407,0.06732247,0.031192515,0.032331392,0.380638093,0.395481139,0.109418094,0.113463789,0.183117628,0.183134764,0.156655029,0,0,0.007998236,0.174360842,0.201282054,0.13141492,0.132998914,5E-10,0,0,0,0.162641913,-0.052494846,-0.008507882,0.23312752,-0.052509569,-0.012141408
16:36:25:57.962,61,0,0,0.34093973,0,0.128412753,0.360156894,0.175438657,0,0,0,0.224294618,0.129981503,0.360345334,0.174891278,0.10800238,0,0.045768742,0.239808366,0.076796234,0.201414913,0.059245832,0,0.005786927,0.140644848,0.176861122,0,0,0.076281697,0.081220292,0.258961111,0.277309984,0.052271899,0.055365257,0.066296406,0.069242068,0.031148061,0.032337565,0.367752403,0.382397205,0.109529145,0.114397064,0.245393276,0.245703489,0.157139733,0,0,0.008064427,0.169797152,0.199198112,0.133617967,0.139827207,0.000000001,0,0,0,0.136792108,-0.057250515,-0.007815398,0.2079366,-0.057265494,-0.011834356
16:36:25:58.963,61,0.012037069,0,0.280523062,0,0.105439544,0.362204164,0.141559601,0.013645776,0,0,0.161486507,0.106452324,0.364454806,0.128939897,0.100550383,0,0.061469022,0.227668613,0.076782629,0.21569249,0.059350025,0,0.057002071,0.130787835,0.227718562,0,0,0.076191083,0.08151526,0.253785253,0.278464347,0.052493487,0.054679535,0.081610151,0.078914344,0.031178409,0.032568,0.322090089,0.367067576,0.109965943,0.150690123,0.361664265,0.37033537,0.153442651,0,0,0.008198292,0.162488386,0.235274404,0.158952296,0.212671816,1.1E-09,0,0,0,0.098539755,-0.046675179,-0.004595226,0.171178699,-0.046689551,-0.007958898
16:36:25:59.965,61,0.076427385,0,0.22512953,0,0.028918203,0.374568999,0.038132973,0.260256976,0,0,0.103601605,0.029108081,0.380313098,0,0.095936865,0,0.117813543,0.217306763,0.076374531,0.219951466,0.059037384,0,0.103580892,0.085881837,0.260617495,0,0,0.075883284,0.082246572,0.236455515,0.284074217,0.0528186,0.053956952,0.092549771,0.088592485,0.031389687,0.033500589,0.309368193,0.365471929,0.111662269,0.195981652,0.465204865,0.497749388,0.141530126,0,0,0.008269231,0.155651808,0.273991823,0.182579577,0.282510757,1.4E-09,0,0,0,0.063281521,-0.012726271,-0.000804844,0.137512803,-0.0127382,-0.001746243
16:36:26:00.966,61,0.014764168,0.08000239,0.135127917,0,0,0.394913703,0.053229667,0.734667718,0.080285937,0,0.009770958,0,0.399828613,0,0.093075097,0,0.180845574,0.195681065,0.073972195,0.219563961,0.058538068,0,0.187502444,0.022143735,0.324017018,0,0,0.069938324,0.08260031,0.181207627,0.287015349,0.053226795,0.053160653,0.108325318,0.100135222,0.033344679,0.04227528,0.299232662,0.372573108,0.112376817,0.259719968,0.504798889,0.620154679,0.133972362,0,0,0.008309991,0.143255964,0.342460215,0.209725142,0.384952098,1.4E-09,0,0,0,0.005961562,0.049044769,0.000292616,0.082446173,0.049037386,0.004041584
16:36:26:01.968,61,0.003772541,0.123953089,0.082644627,0,0,0.402598769,0.025675597,0.847774029,0.124075644,0.043507818,0,0,0.407389462,0,0.090585142,0,0.195394412,0.187721402,0.072994635,0.211193711,0.058234703,0,0.211607084,0.01173209,0.343612522,0,0,0.064503774,0.082633294,0.165451765,0.28806597,0.053640027,0.052441936,0.117443115,0.105833367,0.03710733,0.049191695,0.2760472,0.372104883,0.112497725,0.269024432,0.525181413,0.681351483,0.129917279,0,0,0.00835219,0.138329595,0.363458931,0.225114599,0.41779846,1.3E-09,0,0,0,-0.026501091,0.075820178,-0.002012939,0.050339956,0.075814858,0.003822213
16:36:26:02.970,61,0.098093428,0.210747615,0.049702521,0,0,0.411797643,0,0.91010046,0.210609838,0.077840626,0,0,0.414979935,0,0.087126151,0,0.204895094,0.175463349,0.07237038,0.200874999,0.057997454,0,0.224847555,0.004257791,0.354153156,0,0,0.059076794,0.082345262,0.157043964,0.288800478,0.054208741,0.051688332,0.133953109,0.114973508,0.044074941,0.058373421,0.233523473,0.355335861,0.112492412,0.276803911,0.571918726,0.722723603,0.127906472,0,0,0.008370041,0.136208892,0.394549042,0.245319575,0.451779217,1.4E-09,0,0,0,-0.047156863,0.128798232,-0.00610519,0.030110218,0.128797114,0.003899087
16:36:26:03.971,61,0.328894466,0.314258337,0.024042603,0,0,0.402166188,0,0.827266336,0.313590944,0.110160612,0,0,0.403047562,0,0.083342813,0,0.182199657,0.171086043,0.072219059,0.183021843,0.058254734,0,0.129517779,0.099141181,0.292384684,0,0,0.056970377,0.080035545,0.157627121,0.269756734,0.054428503,0.050114878,0.125336856,0.11311093,0.046057664,0.060526289,0.271968722,0.35115543,0.112045087,0.18496865,0.576607823,0.668317616,0.160529405,0,0,0.008344557,0.148760617,0.323041737,0.206582919,0.307736546,1.4E-09,0,0,0,-0.066060551,0.191985741,-0.012830799,0.014416982,0.191989705,0.002802325
